10.8864 	ERROR 	2020.1.2 is not currently available.
25.8610 	EXP 	New trial (rep=0, index=3): OrderedDict([('IMname', 'stim/living/living007.jpg'), ('Category', 1), ('CorrAnsCat', 'z'), ('Location', 3), ('LocPosX', -0.5), ('LocPosY', -0.5), ('CorrAnsLoc', 1)])
25.8775 	EXP 	fix1: autoDraw = False
25.8775 	EXP 	rect1_1: autoDraw = False
25.8775 	EXP 	rect1_2: autoDraw = False
25.8775 	EXP 	rect1_3: autoDraw = False
25.8775 	EXP 	rect1_4: autoDraw = False
25.8775 	EXP 	LearnIM: autoDraw = False
25.8775 	EXP 	LearnIM: pos = array([-0.5, -0.5])
25.8775 	EXP 	LearnIM: image = 'stim/living/living007.jpg'
25.8775 	EXP 	fix1: autoDraw = True
25.8775 	EXP 	rect1_1: autoDraw = True
25.8775 	EXP 	rect1_2: autoDraw = True
25.8775 	EXP 	rect1_3: autoDraw = True
25.8775 	EXP 	rect1_4: autoDraw = True
26.3616 	EXP 	LearnIM: autoDraw = True
26.6836 	DATA 	Keypress: z
27.8607 	EXP 	LearnIM: autoDraw = False
27.8615 	EXP 	New trial (rep=0, index=4): OrderedDict([('IMname', 'stim/nonliving/nonliving002.jpg'), ('Category', 2), ('CorrAnsCat', 'm'), ('Location', 2), ('LocPosX', 0.5), ('LocPosY', 0.5), ('CorrAnsLoc', 5)])
27.8784 	EXP 	fix1: autoDraw = False
27.8784 	EXP 	rect1_1: autoDraw = False
27.8784 	EXP 	rect1_2: autoDraw = False
27.8784 	EXP 	rect1_3: autoDraw = False
27.8784 	EXP 	rect1_4: autoDraw = False
27.8784 	EXP 	LearnIM: autoDraw = False
27.8784 	EXP 	LearnIM: pos = array([0.5, 0.5])
27.8784 	EXP 	LearnIM: image = 'stim/nonliving/nonliving002.jpg'
27.8784 	EXP 	fix1: autoDraw = True
27.8784 	EXP 	rect1_1: autoDraw = True
27.8784 	EXP 	rect1_2: autoDraw = True
27.8784 	EXP 	rect1_3: autoDraw = True
27.8784 	EXP 	rect1_4: autoDraw = True
28.3613 	EXP 	LearnIM: autoDraw = True
28.7002 	DATA 	Keypress: m
29.8472 	EXP 	New trial (rep=0, index=5): OrderedDict([('IMname', 'stim/living/living004.jpg'), ('Category', 1), ('CorrAnsCat', 'z'), ('Location', 4), ('LocPosX', 0.5), ('LocPosY', -0.5), ('CorrAnsLoc', 2)])
29.8622 	EXP 	fix1: autoDraw = False
29.8622 	EXP 	rect1_1: autoDraw = False
29.8622 	EXP 	rect1_2: autoDraw = False
29.8622 	EXP 	rect1_3: autoDraw = False
29.8622 	EXP 	rect1_4: autoDraw = False
29.8622 	EXP 	LearnIM: autoDraw = False
29.8622 	EXP 	LearnIM: pos = array([ 0.5, -0.5])
29.8622 	EXP 	LearnIM: image = 'stim/living/living004.jpg'
29.8622 	EXP 	fix1: autoDraw = True
29.8622 	EXP 	rect1_1: autoDraw = True
29.8622 	EXP 	rect1_2: autoDraw = True
29.8622 	EXP 	rect1_3: autoDraw = True
29.8622 	EXP 	rect1_4: autoDraw = True
30.3467 	EXP 	LearnIM: autoDraw = True
30.5677 	DATA 	Keypress: z
31.8462 	EXP 	LearnIM: autoDraw = False
31.8470 	EXP 	New trial (rep=0, index=6): OrderedDict([('IMname', 'stim/nonliving/nonliving008.jpg'), ('Category', 2), ('CorrAnsCat', 'm'), ('Location', 4), ('LocPosX', 0.5), ('LocPosY', -0.5), ('CorrAnsLoc', 2)])
31.8625 	EXP 	fix1: autoDraw = False
31.8625 	EXP 	rect1_1: autoDraw = False
31.8625 	EXP 	rect1_2: autoDraw = False
31.8625 	EXP 	rect1_3: autoDraw = False
31.8625 	EXP 	rect1_4: autoDraw = False
31.8625 	EXP 	LearnIM: autoDraw = False
31.8625 	EXP 	LearnIM: pos = array([ 0.5, -0.5])
31.8625 	EXP 	LearnIM: image = 'stim/nonliving/nonliving008.jpg'
31.8625 	EXP 	fix1: autoDraw = True
31.8625 	EXP 	rect1_1: autoDraw = True
31.8625 	EXP 	rect1_2: autoDraw = True
31.8625 	EXP 	rect1_3: autoDraw = True
31.8625 	EXP 	rect1_4: autoDraw = True
32.3483 	EXP 	LearnIM: autoDraw = True
32.8678 	DATA 	Keypress: m
33.8484 	EXP 	New trial (rep=0, index=7): OrderedDict([('IMname', 'stim/nonliving/nonliving001.jpg'), ('Category', 2), ('CorrAnsCat', 'm'), ('Location', 1), ('LocPosX', -0.5), ('LocPosY', 0.5), ('CorrAnsLoc', 4)])
33.8632 	EXP 	fix1: autoDraw = False
33.8632 	EXP 	rect1_1: autoDraw = False
33.8632 	EXP 	rect1_2: autoDraw = False
33.8632 	EXP 	rect1_3: autoDraw = False
33.8632 	EXP 	rect1_4: autoDraw = False
33.8632 	EXP 	LearnIM: autoDraw = False
33.8632 	EXP 	LearnIM: pos = array([-0.5,  0.5])
33.8632 	EXP 	LearnIM: image = 'stim/nonliving/nonliving001.jpg'
33.8632 	EXP 	fix1: autoDraw = True
33.8632 	EXP 	rect1_1: autoDraw = True
33.8632 	EXP 	rect1_2: autoDraw = True
33.8632 	EXP 	rect1_3: autoDraw = True
33.8632 	EXP 	rect1_4: autoDraw = True
34.3480 	EXP 	LearnIM: autoDraw = True
34.8527 	DATA 	Keypress: z
35.8480 	EXP 	LearnIM: autoDraw = False
35.8489 	EXP 	New trial (rep=0, index=8): OrderedDict([('IMname', 'stim/nonliving/nonliving006.jpg'), ('Category', 2), ('CorrAnsCat', 'm'), ('Location', 2), ('LocPosX', 0.5), ('LocPosY', 0.5), ('CorrAnsLoc', 5)])
35.8639 	EXP 	fix1: autoDraw = False
35.8639 	EXP 	rect1_1: autoDraw = False
35.8639 	EXP 	rect1_2: autoDraw = False
35.8639 	EXP 	rect1_3: autoDraw = False
35.8639 	EXP 	rect1_4: autoDraw = False
35.8639 	EXP 	LearnIM: autoDraw = False
35.8639 	EXP 	LearnIM: pos = array([0.5, 0.5])
35.8639 	EXP 	LearnIM: image = 'stim/nonliving/nonliving006.jpg'
35.8639 	EXP 	fix1: autoDraw = True
35.8639 	EXP 	rect1_1: autoDraw = True
35.8639 	EXP 	rect1_2: autoDraw = True
35.8639 	EXP 	rect1_3: autoDraw = True
35.8639 	EXP 	rect1_4: autoDraw = True
36.3484 	EXP 	LearnIM: autoDraw = True
36.8693 	DATA 	Keypress: m
37.8490 	EXP 	LearnIM: autoDraw = False
37.8497 	EXP 	New trial (rep=0, index=9): OrderedDict([('IMname', 'stim/living/living002.jpg'), ('Category', 1), ('CorrAnsCat', 'z'), ('Location', 2), ('LocPosX', 0.5), ('LocPosY', 0.5), ('CorrAnsLoc', 5)])
37.8651 	EXP 	fix1: autoDraw = False
37.8651 	EXP 	rect1_1: autoDraw = False
37.8651 	EXP 	rect1_2: autoDraw = False
37.8651 	EXP 	rect1_3: autoDraw = False
37.8651 	EXP 	rect1_4: autoDraw = False
37.8651 	EXP 	LearnIM: autoDraw = False
37.8651 	EXP 	LearnIM: pos = array([0.5, 0.5])
37.8651 	EXP 	LearnIM: image = 'stim/living/living002.jpg'
37.8651 	EXP 	fix1: autoDraw = True
37.8651 	EXP 	rect1_1: autoDraw = True
37.8651 	EXP 	rect1_2: autoDraw = True
37.8651 	EXP 	rect1_3: autoDraw = True
37.8651 	EXP 	rect1_4: autoDraw = True
38.3494 	EXP 	LearnIM: autoDraw = True
38.6884 	DATA 	Keypress: m
39.8503 	EXP 	LearnIM: autoDraw = False
39.8510 	EXP 	New trial (rep=0, index=10): OrderedDict([('IMname', 'stim/living/living001.jpg'), ('Category', 1), ('CorrAnsCat', 'z'), ('Location', 1), ('LocPosX', -0.5), ('LocPosY', 0.5), ('CorrAnsLoc', 4)])
39.8657 	EXP 	fix1: autoDraw = False
39.8657 	EXP 	rect1_1: autoDraw = False
39.8657 	EXP 	rect1_2: autoDraw = False
39.8657 	EXP 	rect1_3: autoDraw = False
39.8657 	EXP 	rect1_4: autoDraw = False
39.8657 	EXP 	LearnIM: autoDraw = False
39.8657 	EXP 	LearnIM: pos = array([-0.5,  0.5])
39.8657 	EXP 	LearnIM: image = 'stim/living/living001.jpg'
39.8657 	EXP 	fix1: autoDraw = True
39.8657 	EXP 	rect1_1: autoDraw = True
39.8657 	EXP 	rect1_2: autoDraw = True
39.8657 	EXP 	rect1_3: autoDraw = True
39.8657 	EXP 	rect1_4: autoDraw = True
